league_name,team_long_name_home,team_short_name_home,team_long_name_away,team_short_name_away,home_players_average_rating,home_team_score,home_team_prob_receive_red_cards,home_team_prob_case_win,away_players_average_rating,away_team_score,away_team_prob_receive_red_cards,away_team_prob_case_win,home_avg_bet,draw_avg_bet,away_avg_bet,match_result
England Premier League,Queens Park Rangers,QPR,Bournemouth,BOU,71.1,50.62,7.017543859649122,26.31578947368421,71.1,50.62,0.0,30.0,0.4043737013997693,0.297032673584534,0.3654319758258686,-1
England Premier League,Queens Park Rangers,QPR,Watford,WAT,71.1,50.62,7.017543859649122,26.31578947368421,71.1,50.62,0.0,44.44444444444444,0.345031679881565,0.290370003161326,0.4331329519054724,-1
England Premier League,Norwich City,NOR,Stoke City,STK,72.82,46.88,3.389830508474576,36.36363636363637,75.09,48.5,3.7735849056603774,21.05263157894737,0.4295627179583053,0.2975519599617229,0.3350141171457514,1
England Premier League,Norwich City,NOR,Wigan Athletic,WIG,72.18,54.5,3.703703703703704,36.36363636363637,72.18,42.5,12.962962962962964,24.615384615384617,0.4613269912984227,0.2891720021024862,0.3153376204479327,1
England Premier League,Norwich City,NOR,Arsenal,ARS,71.55,46.88,3.125,36.36363636363637,79.82,44.25,7.207207207207207,49.55752212389381,0.1933669681823532,0.3025525915098431,0.566976632492612,-1
England Premier League,Norwich City,NOR,Manchester City,MCI,74.45,50.88,3.92156862745098,36.36363636363637,83.36,46.38,5.2631578947368425,45.87155963302752,0.1921616327691183,0.3058372462567406,0.557922360396109,-1
England Premier League,Norwich City,NOR,West Ham United,WHU,73.73,55.88,2.272727272727273,36.36363636363637,72.27,52.5,0.0,17.02127659574468,0.5200138508158008,0.2881149874199892,0.254881737569273,1
England Premier League,Norwich City,NOR,Liverpool,LIV,74.09,50.88,3.571428571428572,36.36363636363637,79.27,50.0,4.819277108433735,38.05309734513274,0.2996965431311633,0.298294149605154,0.4609895712476859,-1
England Premier League,Norwich City,NOR,Hull City,HUL,74.36,50.88,2.0408163265306123,36.36363636363637,72.27,48.75,0.0,12.76595744680851,0.5494038667338983,0.2881146772826733,0.2242378556481202,1
England Premier League,Norwich City,NOR,Fulham,FUL,74.0,55.88,2.127659574468085,36.36363636363637,75.73,50.0,0.0,17.647058823529413,0.4529919765117622,0.2973660480570761,0.3094028490423828,1
England Premier League,Norwich City,NOR,Burnley,BUR,72.55,46.88,3.0303030303030303,36.36363636363637,72.55,46.88,3.571428571428572,14.285714285714286,0.5033199540634705,0.2938938494984523,0.2666458600709488,1
England Premier League,Norwich City,NOR,Sunderland,SUN,74.55,50.88,3.703703703703704,36.36363636363637,73.27,51.38,11.25,20.17543859649123,0.5024523983307271,0.2871052161615586,0.2719743748323088,1
England Premier League,Norwich City,NOR,Birmingham City,BIR,72.55,46.88,3.0303030303030303,36.36363636363637,72.55,46.88,3.8461538461538463,11.538461538461538,0.514606475484938,0.295161052241666,0.2537695121268145,1
England Premier League,Norwich City,NOR,Portsmouth,POR,72.55,46.88,3.0303030303030303,36.36363636363637,72.55,46.88,0.0,11.11111111111111,0.5163621565949441,0.2953581726683881,0.2517665246688381,1
England Premier League,Norwich City,NOR,Tottenham Hotspur,TOT,74.64,50.88,3.8461538461538463,36.36363636363637,77.36,50.75,3.79746835443038,44.642857142857146,0.3214152922446548,0.2878101251491216,0.4515260552599798,-1
England Premier League,Norwich City,NOR,Wolverhampton Wanderers,WOL,70.8,54.5,6.666666666666667,36.36363636363637,73.36,56.75,6.976744186046512,14.893617021276595,0.4514620110949477,0.3014968215936304,0.3123656434205211,1
England Premier League,Norwich City,NOR,Manchester United,MUN,73.45,55.88,2.083333333333333,36.36363636363637,81.09,48.62,0.0,48.24561403508772,0.2091393586443364,0.3010475703295597,0.5491787637322971,-1
England Premier League,Norwich City,NOR,Everton,EVE,71.36,46.88,3.076923076923077,36.36363636363637,77.82,48.38,1.7857142857142858,28.31858407079646,0.3172363274048825,0.3069407493508808,0.4381864726055223,-1
England Premier League,Norwich City,NOR,Chelsea,CHE,74.27,55.88,2.380952380952381,36.36363636363637,82.09,48.5,2.857142857142857,44.24778761061947,0.2209603758457504,0.3033367381152079,0.5327500981055355,-1
England Premier League,Norwich City,NOR,Bolton Wanderers,BOL,70.45,54.5,8.333333333333334,36.36363636363637,71.91,52.5,9.523809523809524,20.40816326530612,0.4513396340868749,0.2956933578041102,0.3206153898644958,1
England Premier League,Norwich City,NOR,Blackburn Rovers,BLB,68.09,51.88,20.0,36.36363636363637,73.09,51.88,9.090909090909092,17.02127659574468,0.3969256790809418,0.3081498907507276,0.3639782040546597,1
England Premier League,Norwich City,NOR,Aston Villa,AVL,72.55,46.88,3.0303030303030303,36.36363636363637,73.73,49.5,1.7857142857142858,24.107142857142858,0.4392497857960091,0.2929039577554261,0.3318362284364425,1
England Premier League,Norwich City,NOR,Newcastle United,NEW,74.18,50.88,4.0,36.36363636363637,76.27,49.88,10.144927536231885,26.21359223300971,0.4103450956167558,0.2944739040802983,0.3552641420512377,1
England Premier League,Norwich City,NOR,Blackpool,BLA,72.55,46.88,3.0303030303030303,36.36363636363637,72.55,46.88,11.11111111111111,27.77777777777778,0.4478905933047083,0.2876704760262251,0.3298830355299193,1
England Premier League,Norwich City,NOR,West Bromwich Albion,WBA,73.55,46.88,3.225806451612903,36.36363636363637,74.36,50.75,6.593406593406593,25.26315789473684,0.4407374643718024,0.2911448498557177,0.3304996545780905,1
England Premier League,Norwich City,NOR,Queens Park Rangers,QPR,71.82,54.5,5.0,36.36363636363637,74.45,51.0,15.789473684210526,12.727272727272728,0.4577298342934437,0.3025880092489521,0.3025856925141461,1
England Premier League,Norwich City,NOR,Swansea City,SWA,71.91,46.88,3.1746031746031744,36.36363636363637,76.36,41.5,4.109589041095891,25.0,0.3706153757154104,0.3023772019579101,0.3895884389981253,-1
England Premier League,Norwich City,NOR,Reading,REA,72.64,55.88,2.7777777777777777,36.36363636363637,70.73,49.38,0.0,10.526315789473683,0.5570522004708729,0.289886917527605,0.2179492395128107,1
England Premier League,Norwich City,NOR,Southampton,SOU,74.27,55.88,2.5,36.36363636363637,72.64,51.88,0.0,28.78787878787879,0.4744420810445403,0.2821149359177495,0.30686790320126,1
England Premier League,Norwich City,NOR,Crystal Palace,CRY,72.36,46.88,3.4482758620689653,36.36363636363637,73.73,53.12,5.128205128205129,36.17021276595744,0.3860998746642721,0.2879317783973716,0.3916024795064922,-1
England Premier League,Norwich City,NOR,Cardiff City,CAR,74.09,55.88,2.3255813953488373,36.36363636363637,72.36,56.25,0.0,10.526315789473683,0.5516923629770955,0.2902591055749636,0.2197872245660385,1
England Premier League,Norwich City,NOR,Leicester City,LEI,73.09,46.88,3.278688524590164,36.36363636363637,72.09,57.25,4.3478260869565215,34.48275862068966,0.4397984587325232,0.2815149052324542,0.344670291668269,1
England Premier League,Norwich City,NOR,Bournemouth,BOU,72.91,46.88,3.333333333333333,36.36363636363637,68.45,49.38,0.0,30.0,0.527985491277211,0.2732224192288517,0.2676207859330973,1
England Premier League,Norwich City,NOR,Watford,WAT,72.55,46.88,3.0303030303030303,36.36363636363637,72.55,46.88,0.0,44.44444444444444,0.3794190300144726,0.2799827793840621,0.4079995463910005,-1
England Premier League,Swansea City,SWA,Stoke City,STK,74.91,41.5,2.6666666666666665,37.5,75.18,48.5,3.669724770642202,21.05263157894737,0.471343524426506,0.2901536330328071,0.2982611342147674,1
England Premier League,Swansea City,SWA,Wigan Athletic,WIG,73.0,46.75,4.761904761904762,37.5,72.91,42.5,12.0,24.615384615384617,0.4662374059103887,0.2876512827152391,0.3105434159438271,1
England Premier League,Swansea City,SWA,Arsenal,ARS,76.36,41.5,2.631578947368421,37.5,78.64,44.25,7.339449541284404,49.55752212389381,0.312089795504296,0.2828681593030953,0.4634115178054498,-1
England Premier League,Swansea City,SWA,Manchester City,MCI,75.73,47.62,2.2222222222222223,37.5,82.55,46.38,5.47945205479452,45.87155963302752,0.2367244401768347,0.2982626657583995,0.5203139493414793,-1
England Premier League,Swansea City,SWA,West Ham United,WHU,76.73,41.5,2.5316455696202533,37.5,74.18,51.5,5.376344086021505,17.02127659574468,0.5424085762300859,0.2833415858796038,0.2322221876041592,1
England Premier League,Swansea City,SWA,Liverpool,LIV,75.73,41.5,2.985074626865672,37.5,78.91,48.62,4.081632653061225,38.05309734513274,0.3420177847368001,0.2909479191987593,0.4245731057441819,-1
England Premier League,Swansea City,SWA,Hull City,HUL,76.09,41.5,2.9411764705882355,37.5,72.82,48.88,9.090909090909092,12.76595744680851,0.5751330378948559,0.2832182763958841,0.2010668731518955,1
England Premier League,Swansea City,SWA,Fulham,FUL,75.55,47.62,2.127659574468085,37.5,75.64,44.62,0.0,17.647058823529413,0.4881844343763628,0.2911103461950387,0.2788983249968127,1
England Premier League,Swansea City,SWA,Burnley,BUR,75.45,47.62,3.636363636363636,37.5,69.0,60.0,0.0,14.285714285714286,0.633583740950755,0.2730503985030374,0.1570409263889751,1
England Premier League,Swansea City,SWA,Sunderland,SUN,74.55,41.5,3.076923076923077,37.5,73.2,49.88,9.278350515463918,20.17543859649123,0.5079455574837695,0.2857394342842307,0.2681180819723023,1
England Premier League,Swansea City,SWA,Birmingham City,BIR,71.82,41.5,2.5,37.5,71.82,41.5,3.8461538461538463,11.538461538461538,0.5195691712114971,0.2940898037419548,0.2515955826993606,1
England Premier League,Swansea City,SWA,Portsmouth,POR,71.82,41.5,2.5,37.5,71.82,41.5,0.0,11.11111111111111,0.5213248523215032,0.2942869241686769,0.2495925952413842,1
England Premier League,Swansea City,SWA,Tottenham Hotspur,TOT,76.64,41.5,2.702702702702702,37.5,75.24,50.62,6.542056074766355,44.642857142857146,0.4059213135994243,0.2740615742233532,0.3804219521990231,-1
England Premier League,Swansea City,SWA,Wolverhampton Wanderers,WOL,72.91,46.75,0.0,37.5,73.09,56.75,6.521739130434782,14.893617021276595,0.5008577173682592,0.29295606395498,0.2694283640774091,1
England Premier League,Swansea City,SWA,Manchester United,MUN,76.18,41.5,2.7777777777777777,37.5,79.73,47.25,2.830188679245283,48.24561403508772,0.2921656015454441,0.2873045163705782,0.4780158077866872,-1
England Premier League,Swansea City,SWA,Everton,EVE,76.27,41.5,2.73972602739726,37.5,75.27,48.38,1.8691588785046729,28.31858407079646,0.4653896136677539,0.2828342940763951,0.3106809712136871,1
England Premier League,Swansea City,SWA,Chelsea,CHE,75.09,41.5,3.125,37.5,83.45,43.5,4.123711340206185,44.24778761061947,0.2132062666128009,0.3037062098977036,0.5381840100531965,-1
England Premier League,Swansea City,SWA,Bolton Wanderers,BOL,68.73,52.75,0.0,37.5,74.18,54.38,8.571428571428571,20.40816326530612,0.3772826360979933,0.30670793239565,0.3839598696386861,1
England Premier League,Swansea City,SWA,Blackburn Rovers,BLB,73.45,46.75,0.0,37.5,72.73,48.0,11.11111111111111,17.02127659574468,0.5095603214918482,0.2892118669463437,0.2643852687687952,1
England Premier League,Swansea City,SWA,Aston Villa,AVL,75.73,47.62,3.225806451612903,37.5,75.0,54.75,2.150537634408602,24.107142857142858,0.4779123205725122,0.2856494687819225,0.2957292850075608,1
England Premier League,Swansea City,SWA,Newcastle United,NEW,76.27,41.5,2.816901408450704,37.5,75.45,48.12,9.473684210526317,26.21359223300971,0.4704191031942789,0.2843453010173096,0.3037372131343689,1
England Premier League,Swansea City,SWA,Blackpool,BLA,71.82,41.5,2.5,37.5,71.82,41.5,11.11111111111111,27.77777777777778,0.4528532890312674,0.2865992275265139,0.3277091061024654,1
England Premier League,Swansea City,SWA,West Bromwich Albion,WBA,76.55,41.5,2.5,37.5,74.18,50.75,7.368421052631579,25.26315789473684,0.5051462450811253,0.2801008141172966,0.273908734161878,1
England Premier League,Swansea City,SWA,Queens Park Rangers,QPR,75.0,46.12,3.4482758620689653,37.5,74.09,49.75,12.903225806451612,12.727272727272728,0.529159311716316,0.2904430256616694,0.2400155271545034,1
England Premier League,Swansea City,SWA,Norwich City,NOR,76.55,47.62,3.92156862745098,37.5,74.09,50.88,3.7735849056603774,15.151515151515152,0.5484970619369015,0.2844949013251624,0.2250543996583134,1
England Premier League,Swansea City,SWA,Reading,REA,72.64,46.75,5.0,37.5,69.55,50.38,0.0,10.526315789473683,0.584859044493529,0.2851907988273969,0.19607197957112,1
England Premier League,Swansea City,SWA,Southampton,SOU,75.55,47.62,3.508771929824561,37.5,74.91,50.75,0.0,28.78787878787879,0.4570894385437797,0.2837812900270399,0.3192636170219335,1
England Premier League,Swansea City,SWA,Crystal Palace,CRY,74.82,47.62,3.333333333333333,37.5,73.36,53.5,7.6923076923076925,36.17021276595744,0.4441213309580097,0.2780003646913884,0.3410976669209038,1
England Premier League,Swansea City,SWA,Cardiff City,CAR,75.64,47.62,2.083333333333333,37.5,73.0,45.75,0.0,10.526315789473683,0.572210055116635,0.2861936252270726,0.2011343275201347,1
England Premier League,Swansea City,SWA,Leicester City,LEI,75.36,41.5,2.5641025641025643,37.5,72.09,57.25,3.703703703703704,34.48275862068966,0.4867907442221419,0.2732856577646403,0.3033992232869645,1
England Premier League,Swansea City,SWA,Bournemouth,BOU,74.91,41.5,2.5974025974025974,37.5,68.82,49.38,0.0,30.0,0.5624364898163612,0.2669446238787334,0.236942095514837,1
England Premier League,Swansea City,SWA,Watford,WAT,71.82,41.5,2.5,37.5,71.82,41.5,0.0,44.44444444444444,0.3843817257410317,0.2789115308843509,0.4058256169635467,-1
England Premier League,Reading,REA,Stoke City,STK,70.18,50.38,0.0,21.05263157894737,75.55,58.75,4.166666666666667,21.05263157894737,0.3153624357297311,0.3227308874060861,0.4239633840198209,0
England Premier League,Reading,REA,Wigan Athletic,WIG,70.09,49.38,7.142857142857143,21.05263157894737,74.27,43.5,11.666666666666666,24.615384615384617,0.3247555649296344,0.3175275837388828,0.4214095021612855,-1
England Premier League,Reading,REA,Arsenal,ARS,69.82,50.38,0.0,21.05263157894737,80.64,41.0,3.636363636363636,49.55752212389381,0.0891301363499852,0.3259760013144438,0.6463160783332198,-1
England Premier League,Reading,REA,Manchester City,MCI,70.91,49.38,5.2631578947368425,21.05263157894737,83.09,41.38,6.349206349206349,45.87155963302752,0.0756248096191683,0.3316304183316322,0.6503046300565678,-1
England Premier League,Reading,REA,West Ham United,WHU,71.18,50.38,0.0,21.05263157894737,73.91,48.5,0.0,17.02127659574468,0.3837938450661549,0.3165538263138477,0.3614599659299508,0
England Premier League,Reading,REA,Liverpool,LIV,70.91,49.38,5.882352941176471,21.05263157894737,80.0,48.12,6.349206349206349,38.05309734513274,0.1698618238383344,0.325965838666212,0.5634930944727173,-1
England Premier League,Reading,REA,Hull City,HUL,70.45,49.38,5.2631578947368425,21.05263157894737,70.45,49.38,8.51063829787234,12.76595744680851,0.4570322555493333,0.3104103262121196,0.2977393929504043,0
England Premier League,Reading,REA,Fulham,FUL,69.64,50.38,0.0,21.05263157894737,76.73,48.12,0.0,17.647058823529413,0.29542589098388,0.3295247857710418,0.436329698688459,-1
England Premier League,Reading,REA,Burnley,BUR,70.45,49.38,5.2631578947368425,21.05263157894737,70.45,49.38,3.571428571428572,14.285714285714286,0.450788647954479,0.309709320439278,0.3048624790471594,0
England Premier League,Reading,REA,Sunderland,SUN,70.18,49.38,0.0,21.05263157894737,74.91,53.75,6.666666666666667,20.17543859649123,0.3318317502516211,0.3212153088146484,0.4094615212047864,-1
England Premier League,Reading,REA,Birmingham City,BIR,70.45,49.38,5.2631578947368425,21.05263157894737,70.45,49.38,3.8461538461538463,11.538461538461538,0.4620751693759464,0.3109765231824917,0.2919861311030251,0
England Premier League,Reading,REA,Portsmouth,POR,70.45,49.38,5.2631578947368425,21.05263157894737,70.45,49.38,0.0,11.11111111111111,0.4638308504859525,0.3111736436092138,0.2899831436450487,0
England Premier League,Reading,REA,Tottenham Hotspur,TOT,69.91,50.38,0.0,21.05263157894737,78.64,50.62,4.166666666666667,44.642857142857146,0.1512269922754975,0.3219618950202282,0.5892824155744417,-1
England Premier League,Reading,REA,Wolverhampton Wanderers,WOL,70.45,49.38,5.2631578947368425,21.05263157894737,70.45,49.38,6.382978723404255,14.893617021276595,0.4482912049165373,0.3094289181301413,0.3077117134858614,0
England Premier League,Reading,REA,Manchester United,MUN,68.0,50.38,0.0,21.05263157894737,80.64,50.88,0.0,48.24561403508772,0.0601191978845448,0.3322523881582235,0.6710760953969422,-1
England Premier League,Reading,REA,Everton,EVE,68.64,50.38,0.0,21.05263157894737,77.45,54.12,0.0,28.31858407079646,0.2182089366351643,0.3298787108162206,0.5150192356907871,-1
England Premier League,Reading,REA,Chelsea,CHE,71.18,49.38,0.0,21.05263157894737,80.0,48.5,3.389830508474576,44.24778761061947,0.1495156082376647,0.3222671248496161,0.5879421609011966,-1
England Premier League,Reading,REA,Bolton Wanderers,BOL,70.45,49.38,5.2631578947368425,21.05263157894737,70.45,49.38,8.16326530612245,20.40816326530612,0.4256358287866373,0.3068852686115446,0.3335583401798014,1
England Premier League,Reading,REA,Blackburn Rovers,BLB,70.45,49.38,5.2631578947368425,21.05263157894737,70.45,49.38,10.638297872340424,17.02127659574468,0.4395501542837412,0.308447510048163,0.3176840340213186,0
England Premier League,Reading,REA,Aston Villa,AVL,69.45,49.38,6.666666666666667,21.05263157894737,72.18,49.62,1.6666666666666667,24.107142857142858,0.3567606975168445,0.3134856690845548,0.3959650774106057,-1
England Premier League,Reading,REA,Newcastle United,NEW,70.0,50.38,0.0,21.05263157894737,74.82,52.5,4.878048780487805,26.21359223300971,0.3054321974817223,0.3187210051274404,0.4393580573165663,-1
England Premier League,Reading,REA,Blackpool,BLA,70.45,49.38,5.2631578947368425,21.05263157894737,70.45,49.38,11.11111111111111,27.77777777777778,0.3953592871957168,0.3034859469670508,0.3680996545061299,-1
